Temp,Type
-0.7970206,GAN
0.20471007,GAN
0.8105747,GAN
0.9340511,GAN
-1.168642,GAN
0.47109768,GAN
0.7951706,GAN
-0.23076284,GAN
-0.83053154,GAN
-0.15556172,GAN
-0.77429336,GAN
0.67928356,GAN
0.8280524,GAN
0.19519186,GAN
0.6252281,GAN
1.5877383,GAN
-0.2443164,GAN
-0.15484652,GAN
0.7262906,GAN
-0.73904306,GAN
-0.12489045,GAN
0.6267939,GAN
-0.84507126,GAN
-0.23144853,GAN
-0.061335325,GAN
0.10669914,GAN
-0.35012862,GAN
0.32818776,GAN
1.2834024,GAN
0.3666313,VAE
0.83685136,VAE
1.050652,VAE
0.31136358,VAE
1.3719863,VAE
-0.5349225,VAE
-0.9899817,VAE
0.13326053,VAE
0.06335175,VAE
-0.5404308,VAE
0.9267039,VAE
-0.23572797,VAE
0.79045856,VAE
-0.54417807,VAE
-0.69746083,VAE
-0.13804947,VAE
-0.5387874,VAE
-2.5463872,VAE
0.4970387,VAE
1.7894206,VAE
-0.5608991,VAE
-2.4424644,VAE
-1.1563601,VAE
0.9790886,VAE
1.1537024,VAE
-0.31088114,VAE
0.2984605,VAE
0.05654074,VAE
0.5864367,VAE
-0.07540847,VAE
-0.049535733,VAE
0.78638786,VAE
0.47198778,VAE
0.23219334,VAE
0.28553084,VAE
-0.59688336,VAE
-0.5214252,VAE
-0.59260577,VAE
-0.17000125,VAE
-2.2585924,VAE
-0.5451483,VAE
0.9037792,VAE
-1.0103779,VAE
0.2618147,VAE
-0.9506398,VAE
-0.6010208,VAE
-0.89839864,VAE
-0.54681754,VAE
-0.6311348,VAE
0.37601373,VAE
0.59124553,VAE
-0.94261795,VAE
0.34452924,VAE
1.1949831,VAE
-0.5493802,VAE
-0.14346494,VAE
-1.0825543,VAE
-0.99870354,VAE
-0.45848903,VAE
-0.33432692,VAE
0.30339172,VAE
-0.022056218,VAE
0.5608052,VAE
-0.13563819,VAE
1.0229007,VAE
-0.5465749,VAE
-1.9907063,VAE
-1.219335,VAE
-0.9419514,VAE
-1.2764777,VAE
-0.8255066,VAE
1.0719781,VAE
-0.91084355,VAE
-0.98453873,VAE
-1.0057038,VAE
0.11149122,VAE
0.4347989,VAE
-0.98916584,VAE
0.1432148,VAE
1.098149,VAE
-0.0449803,VAE
0.2986559,VAE
-0.704135,VAE
-1.0291785,VAE
0.20262353,VAE
1.2838928,VAE
-1.1376643,VAE
-0.43414164,VAE
-2.4170456,VAE
-0.5375222,VAE
0.38487396,VAE
-1.2897611,VAE
-0.22741348,VAE
-1.196721,VAE
-0.7811877,VAE
1.3814265,VAE
-0.5409584,VAE
0.8343713,VAE
-0.5560015,VAE
-0.19707814,VAE
0.65262794,VAE
-0.23231944,VAE
0.94114757,VAE
0.036376808,VAE
-1.0040053,VAE
-1.6290805,VAE
-0.94517285,VAE
-1.2788757,VAE
-0.53979546,VAE
0.122577414,VAE
-0.97799355,VAE
-0.50285596,VAE
0.095270686,VAE
0.017238382,VAE
-0.52913976,VAE
1.1648532,VAE
0.7058229,VAE
-1.3205355,VAE
0.5555372,VAE
0.7153978,VAE
0.07900718,VAE
0.92328984,VAE
0.5749405,VAE
-1.2432437,VAE
-0.5369391,VAE
0.8322006,VAE
1.012665,VAE
-0.53488976,VAE
0.3256216,Hybrid
1.0104188,Hybrid
1.76253,Hybrid
1.0236187,Hybrid
-1.3559296,Hybrid
-0.5472928,Hybrid
-0.21879868,Hybrid
1.030598,Hybrid
0.95945513,Hybrid
-0.54748386,Hybrid
-1.5950954,Hybrid
-1.0074614,Hybrid
1.5483689,Hybrid
-0.55599785,Hybrid
0.34430286,Hybrid
2.551774,Hybrid
-0.54985315,Hybrid
0.82511187,Hybrid
-0.44889417,Hybrid
1.9564474,Hybrid
-0.53034043,Hybrid
-2.6637816,Hybrid
-1.0069892,Hybrid
1.0309961,Hybrid
1.5886316,Hybrid
-1.0315545,Hybrid
0.89656603,Hybrid
-1.2241999,Hybrid
0.5594754,Hybrid
0.3414792,Hybrid
0.66779846,Hybrid
1.2787654,Hybrid
0.82907706,Hybrid
-0.6799616,Hybrid
1.3238704,Hybrid
-0.5564883,Hybrid
-0.2049198,Hybrid
-0.54913986,Hybrid
-0.39024892,Hybrid
-1.0157282,Hybrid
-0.5379181,Hybrid
2.2257545,Hybrid
-1.1963916,Hybrid
1.3316271,Hybrid
-0.04357421,Hybrid
-0.19872706,Hybrid
-1.2634493,Hybrid
-0.557859,Hybrid
-1.594186,Hybrid
-0.12881464,Hybrid
-0.0357298,Hybrid
1.1228213,Hybrid
-1.0390263,Hybrid
1.0603516,Hybrid
-0.5490004,Hybrid
0.07154654,Hybrid
-1.6647961,Hybrid
-0.97227836,Hybrid
-0.86113936,Hybrid
-1.9063106,Hybrid
1.6991723,Hybrid
-0.9260529,Hybrid
-0.9119108,Hybrid
-0.9716501,Hybrid
0.19992986,Hybrid
-0.5563389,Hybrid
-2.2201846,Hybrid
-0.59718406,Hybrid
-0.12688777,Hybrid
-1.8331959,Hybrid
-0.531675,Hybrid
1.0336218,Hybrid
-0.6697476,Hybrid
-0.007989552,Hybrid
-1.5994964,Hybrid
-1.5916593,Hybrid
-0.8452234,Hybrid
-1.2177348,Hybrid
-1.0334449,Hybrid
0.30445853,Hybrid
-0.4216049,Hybrid
0.44954118,Hybrid
0.5941648,Hybrid
-0.69581413,Hybrid
1.2908064,Hybrid
1.9803283,Hybrid
-0.19343784,Hybrid
-2.009861,Hybrid
-2.4750633,Hybrid
-0.5373163,Hybrid
0.58758986,Hybrid
0.9452002,Hybrid
0.19946931,Hybrid
-0.5339504,Hybrid
-0.38306597,Hybrid
1.0209608,Hybrid
-0.55039793,Hybrid
0.35608476,Hybrid
-0.91323876,Hybrid
0.13193168,Hybrid
0.16006911,Hybrid
-1.0360084,Hybrid
2.5517304,Hybrid
1.2750008,Hybrid
-1.0921333,Hybrid
-1.0118077,Hybrid
0.0062568896,Hybrid
0.82012105,Hybrid
-0.5411085,Hybrid
-1.8026536,Hybrid
-0.3766825,Hybrid
-0.38120553,Hybrid
0.23415722,Hybrid
-0.03498472,Hybrid
-0.55804896,Hybrid
1.2457895,Hybrid
1.0782562,Hybrid
-0.7476509,Hybrid
1.468575,Hybrid
1.0887594,Hybrid
-0.5850367,Hybrid
0.4186907,Hybrid
-1.075057,Hybrid
-1.0627141,Hybrid
-0.7786437,Hybrid
1.8794615,Hybrid
3.5158262,Hybrid
-0.72436124,Hybrid
0.11220226,Real Data
0.48656544,Real Data
-0.26216096,Real Data
1.4224734,Real Data
-0.26216096,Real Data
-0.82370573,Real Data
1.0481102,Real Data
-0.9172965,Real Data
-1.0108874,Real Data
-0.5897288,Real Data
0.48656544,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
-0.07497935,Real Data
-0.07497935,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
0.67374706,Real Data
0.48656544,Real Data
-0.54293334,Real Data
0.48656544,Real Data
-0.07497935,Real Data
-0.9172965,Real Data
0.86092865,Real Data
-0.50549704,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
1.0481102,Real Data
-2.3211586,Real Data
-2.4709039,Real Data
-0.26216096,Real Data
0.11220226,Real Data
0.48656544,Real Data
-0.54293334,Real Data
0.48656544,Real Data
-1.0108874,Real Data
-0.07497935,Real Data
-0.82370573,Real Data
0.48656544,Real Data
-0.9172965,Real Data
-1.0108874,Real Data
-2.4709039,Real Data
-0.59908783,Real Data
-1.0108874,Real Data
0.11220226,Real Data
0.86092865,Real Data
0.67374706,Real Data
1.9840182,Real Data
0.86092865,Real Data
1.2352918,Real Data
1.0481102,Real Data
-0.54293334,Real Data
-1.0108874,Real Data
-2.4709039,Real Data
0.48656544,Real Data
0.20579305,Real Data
0.76733786,Real Data
-2.4709039,Real Data
-0.9172965,Real Data
-2.4709039,Real Data
-0.26216096,Real Data
-1.2916597,Real Data
-1.0108874,Real Data
0.11220226,Real Data
-0.54293334,Real Data
-1.0108874,Real Data
0.48656544,Real Data
-1.0108874,Real Data
0.48656544,Real Data
1.0481102,Real Data
1.3288827,Real Data
-0.63652414,Real Data
1.7968366,Real Data
0.86092865,Real Data
-0.63652414,Real Data
0.11220226,Real Data
1.2352918,Real Data
-0.54293334,Real Data
-0.26216096,Real Data
1.0481102,Real Data
-0.26216096,Real Data
0.11220226,Real Data
-0.028183946,Real Data
0.11220226,Real Data
0.11220226,Real Data
-1.0108874,Real Data
-1.3852506,Real Data
0.11220226,Real Data
0.48656544,Real Data
-1.0108874,Real Data
-2.4709039,Real Data
-2.4709039,Real Data
0.86092865,Real Data
0.86092865,Real Data
-0.54293334,Real Data
-0.82370573,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
1.2352918,Real Data
0.29938385,Real Data
0.29938385,Real Data
0.29938385,Real Data
0.86092865,Real Data
0.11220226,Real Data
0.86092865,Real Data
1.2352918,Real Data
-1.0108874,Real Data
-0.54293334,Real Data
1.0481102,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
0.11220226,Real Data
-1.0108874,Real Data
0.76733786,Real Data
-1.5724322,Real Data
-0.54293334,Real Data
-1.0108874,Real Data
-2.4709039,Real Data
-2.4709039,Real Data
-0.07497935,Real Data
-1.0108874,Real Data
1.2352918,Real Data
1.7968366,Real Data
-2.4709039,Real Data
-0.59908783,Real Data
0.11220226,Real Data
0.86092865,Real Data
1.204443,GAN
0.95536494,GAN
-0.4106143,GAN
-2.352895,GAN
0.45191765,GAN
0.30125433,GAN
-0.8237643,GAN
0.5533062,GAN
-0.09610072,GAN
0.33926868,GAN
-0.14192551,GAN
-0.5536585,GAN
-0.6273482,GAN
0.0232642,GAN
0.49457872,GAN
-0.79480386,GAN
-0.62192416,GAN
-0.25870678,GAN
1.0510769,GAN
0.703962,GAN
-0.09934433,GAN
-1.1250837,GAN
1.8300827,GAN
-0.90084404,GAN
1.5212841,GAN
1.524435,GAN
0.0021893084,GAN
0.32345164,GAN
0.7393704,GAN
0.4749399,GAN
-0.7185841,GAN
0.527635,GAN
0.2798286,GAN
-2.3190136,GAN
1.1829479,GAN
-0.54596055,GAN
-0.9924452,GAN
1.8665142,GAN
1.471961,GAN
0.40714192,GAN
0.19416466,GAN
0.417122,GAN
-0.9564206,GAN
1.0290545,GAN
-0.99150234,GAN
0.7933944,GAN
-0.36501345,GAN
-1.0040054,GAN
2.0017993,GAN
0.19253087,GAN
-0.96692365,GAN
-0.78417677,GAN
0.44348592,GAN
1.3558099,GAN
-0.11210674,GAN
0.9278142,GAN
0.753819,GAN
-2.2488797,GAN
0.39155683,GAN
-0.417311,GAN
-2.2603414,GAN
0.71908456,GAN
0.024170399,GAN
0.44996017,GAN
-0.24919128,GAN
0.65519685,GAN
0.83501357,GAN
-0.57618546,GAN
0.29026556,GAN
-0.93842095,GAN
-1.0292134,GAN
-1.050879,GAN
2.0248723,GAN
-0.6913832,GAN
0.37253946,GAN
0.17824733,GAN
-0.0861371,GAN
0.67783946,GAN
-0.8535493,GAN
0.5033375,GAN
0.29506236,GAN
-1.1102443,GAN
1.072597,GAN
-0.5281192,GAN
-0.7574798,GAN
1.0704331,GAN
-1.1194015,GAN
1.2351601,GAN
1.1706426,GAN
0.45158696,GAN
0.18905927,GAN
0.9944169,GAN
0.21510261,GAN
-0.13050531,GAN
0.6328073,GAN
0.66714346,GAN
-0.8039014,GAN
-2.3342998,GAN
-0.39371789,GAN
0.504663,GAN
-0.36644718,GAN
0.61628383,GAN
0.23966298,GAN
-0.06277579,GAN
-0.9535933,GAN
-0.8678645,GAN
-0.36031163,GAN
0.7598233,GAN
0.35122597,GAN
0.6372191,GAN
-0.6851119,GAN
-2.2300875,GAN
1.1969142,GAN
0.98448867,GAN
-2.2382777,GAN
-0.9018535,GAN
0.91829294,GAN
0.2947695,GAN
-0.6885659,GAN
0.15558098,GAN
-0.7695197,GAN
-0.8884798,GAN
-0.8889566,GAN
0.0047780126,GAN
0.2128692,GAN
-0.7598167,GAN
0.5001332,GAN
0.84736186,GAN
0.11282723,VAE
1.5915216,VAE
-0.54440767,VAE
0.6434234,VAE
-0.69311494,VAE
-0.94892734,VAE
0.7990736,VAE
-0.6957795,VAE
-1.1280024,VAE
-0.58402723,VAE
0.5527646,VAE
-0.08817054,VAE
-0.99201506,VAE
-0.14813909,VAE
-0.08592747,VAE
-0.54212725,VAE
-0.5403665,VAE
0.76121294,VAE
0.5157843,VAE
-0.53900796,VAE
0.03997873,VAE
0.47284874,VAE
0.9022785,VAE
1.396289,VAE
0.73600215,VAE
0.038174942,VAE
-1.0062479,VAE
-1.0082102,VAE
1.2410604,VAE
-1.0279311,VAE
-1.8792508,VAE
-0.9790506,VAE
0.12455207,VAE
0.4295405,VAE
-0.53154236,VAE
0.23153043,VAE
-0.83236355,VAE
-2.4683204,VAE
-0.62752897,VAE
1.0535315,VAE
0.48025557,VAE
-0.9965438,VAE
-2.4642007,VAE
-0.5766858,VAE
1.5108913,VAE
-1.1921927,VAE
1.503081,VAE
-0.96583277,VAE
1.9927806,VAE
1.4616405,VAE
-0.089062214,VAE
-0.97692806,VAE
-0.5413235,VAE
-1.0358475,VAE
-2.4788768,VAE
0.020569313,VAE
-0.46046695,VAE
1.5349613,VAE
-2.5019746,VAE
-1.0216655,VAE
-2.3571584,VAE
0.47614053,VAE
-0.9874627,VAE
-1.635295,VAE
0.12108947,VAE
-0.9723857,VAE
-1.0975486,VAE
0.75885034,VAE
-0.97781473,VAE
0.8260612,VAE
0.9568104,VAE
1.1226255,VAE
0.0865167,VAE
0.5152147,VAE
0.4269304,VAE
-0.99798554,VAE
0.085373364,VAE
1.7582496,VAE
-0.5407399,VAE
-0.30523714,VAE
0.3704508,VAE
-0.25704756,VAE
0.40266755,VAE
0.06912911,VAE
0.12816736,VAE
1.2930084,VAE
-0.6056273,VAE
-0.9862657,VAE
0.0860621,VAE
1.0297889,VAE
0.21503069,VAE
-2.4521296,VAE
-1.4643654,VAE
-0.6756405,VAE
-0.5392874,VAE
-0.5397692,VAE
-0.08365238,VAE
-0.61570174,VAE
-0.9625084,VAE
0.12366493,VAE
1.1271106,VAE
0.47169885,VAE
0.34901583,VAE
0.78202677,VAE
0.002013687,VAE
0.24459249,VAE
0.80353564,VAE
0.15744194,VAE
-0.53868276,VAE
0.27585372,VAE
-0.9216228,VAE
0.18180315,VAE
0.11084217,VAE
-0.99158925,VAE
1.1526524,VAE
-0.33303753,VAE
-0.5321246,VAE
-0.9946874,VAE
-2.4548101,VAE
-2.0999074,VAE
0.07630552,VAE
-0.99226004,VAE
0.6744165,VAE
0.19533375,VAE
-2.4413695,VAE
-0.59389496,VAE
-0.018934663,VAE
0.84520614,VAE
-0.54806477,Hybrid
1.179419,Hybrid
1.1762187,Hybrid
1.4265556,Hybrid
-1.6926626,Hybrid
-0.7269187,Hybrid
0.90174705,Hybrid
-1.0526397,Hybrid
-0.06602393,Hybrid
-0.97415316,Hybrid
0.96746814,Hybrid
-0.06711687,Hybrid
-1.0408049,Hybrid
0.15109898,Hybrid
-0.03867987,Hybrid
-0.55293405,Hybrid
-0.5632975,Hybrid
2.1367133,Hybrid
0.6414468,Hybrid
-0.5475027,Hybrid
1.1258456,Hybrid
-1.2494464,Hybrid
0.39068386,Hybrid
1.3080298,Hybrid
0.067960575,Hybrid
-0.0024867617,Hybrid
-0.85941446,Hybrid
-0.9811431,Hybrid
0.14514592,Hybrid
-0.13056706,Hybrid
-2.3693256,Hybrid
0.78865486,Hybrid
1.4916323,Hybrid
1.4282854,Hybrid
-0.53629297,Hybrid
-0.41940132,Hybrid
-2.4610176,Hybrid
-1.2395351,Hybrid
-2.2135048,Hybrid
1.8895137,Hybrid
-0.5707401,Hybrid
-1.9082623,Hybrid
-1.8376477,Hybrid
-0.5590793,Hybrid
-0.6339053,Hybrid
-1.0701761,Hybrid
1.3670425,Hybrid
-1.3056865,Hybrid
0.015206713,Hybrid
0.4088886,Hybrid
2.0748856,Hybrid
-0.12301771,Hybrid
-0.5345627,Hybrid
-2.395672,Hybrid
-1.5907393,Hybrid
0.91583776,Hybrid
-0.5980518,Hybrid
1.0597659,Hybrid
-2.6099806,Hybrid
-0.8723045,Hybrid
-1.6420552,Hybrid
0.103246555,Hybrid
-1.4215082,Hybrid
-1.002989,Hybrid
-0.18854277,Hybrid
-1.2559724,Hybrid
-1.3228282,Hybrid
-0.24902187,Hybrid
-0.46279237,Hybrid
2.9488182,Hybrid
-0.060812157,Hybrid
1.8262771,Hybrid
2.7095125,Hybrid
0.46671838,Hybrid
0.68211746,Hybrid
-1.0046828,Hybrid
-0.20651747,Hybrid
0.3419582,Hybrid
-0.5532403,Hybrid
-0.117690936,Hybrid
-0.38701886,Hybrid
-0.36190933,Hybrid
-0.49976978,Hybrid
-0.7443477,Hybrid
-0.95865583,Hybrid
2.3081589,Hybrid
-0.61084074,Hybrid
-0.6194898,Hybrid
-0.5257883,Hybrid
2.3697894,Hybrid
-2.4667735,Hybrid
-2.5649366,Hybrid
-2.0130622,Hybrid
-0.47079286,Hybrid
-0.68061006,Hybrid
-0.54556894,Hybrid
0.061222915,Hybrid
0.9412962,Hybrid
-2.0484123,Hybrid
1.8902249,Hybrid
1.1815057,Hybrid
0.5626302,Hybrid
1.3739026,Hybrid
0.76225954,Hybrid
-0.35168496,Hybrid
0.6547494,Hybrid
1.7819533,Hybrid
-0.27315307,Hybrid
-0.55522734,Hybrid
1.6387637,Hybrid
-0.60131574,Hybrid
-1.3287657,Hybrid
-0.37941492,Hybrid
-0.5902392,Hybrid
1.0631924,Hybrid
-2.2032154,Hybrid
-0.55425096,Hybrid
-2.4307408,Hybrid
-2.0741081,Hybrid
-2.960967,Hybrid
0.9591152,Hybrid
-0.6947258,Hybrid
0.7984956,Hybrid
-0.26096663,Hybrid
-1.6205163,Hybrid
-0.55769455,Hybrid
-0.5756401,Hybrid
1.7701302,Hybrid
0.29938385,Real Data
1.2352918,Real Data
-0.07497935,Real Data
0.86092865,Real Data
0.29938385,Real Data
0.11220226,Real Data
-0.07497935,Real Data
0.48656544,Real Data
1.3756781,Real Data
0.11220226,Real Data
-1.0108874,Real Data
2.7327447,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
0.11220226,Real Data
0.58015627,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
0.58015627,Real Data
1.2352918,Real Data
0.39297464,Real Data
0.86092865,Real Data
-1.3852506,Real Data
1.2352918,Real Data
-0.26216096,Real Data
-1.0108874,Real Data
-0.54293334,Real Data
0.86092865,Real Data
-1.0108874,Real Data
0.11220226,Real Data
0.48656544,Real Data
1.2352918,Real Data
-0.07497935,Real Data
-1.0108874,Real Data
0.86092865,Real Data
0.11220226,Real Data
-1.0108874,Real Data
0.11220226,Real Data
0.11220226,Real Data
-1.1044781,Real Data
-0.07497935,Real Data
-0.54293334,Real Data
-1.3852506,Real Data
0.86092865,Real Data
-0.44934255,Real Data
1.0481102,Real Data
-0.54293334,Real Data
0.67374706,Real Data
0.86092865,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
0.48656544,Real Data
-0.07497935,Real Data
0.67374706,Real Data
-0.73011494,Real Data
-0.54293334,Real Data
0.11220226,Real Data
0.76733786,Real Data
-0.9921692,Real Data
-0.07497935,Real Data
1.9840182,Real Data
0.58015627,Real Data
-1.7596138,Real Data
-0.59908783,Real Data
-0.63652414,Real Data
0.11220226,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
0.58015627,Real Data
0.11220226,Real Data
1.4224734,Real Data
0.11220226,Real Data
-0.54293334,Real Data
1.1417011,Real Data
0.86092865,Real Data
-1.0108874,Real Data
0.86092865,Real Data
0.29938385,Real Data
0.48656544,Real Data
0.86092865,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
0.48656544,Real Data
-0.58036965,Real Data
1.4411917,Real Data
-0.07497935,Real Data
1.0481102,Real Data
-1.0108874,Real Data
0.11220226,Real Data
1.2352918,Real Data
-1.0108874,Real Data
0.20579305,Real Data
0.86092865,Real Data
-0.54293334,Real Data
-1.0108874,Real Data
0.67374706,Real Data
-0.07497935,Real Data
-0.54293334,Real Data
0.86092865,Real Data
1.7968366,Real Data
0.67374706,Real Data
0.48656544,Real Data
1.0481102,Real Data
-0.54293334,Real Data
0.76733786,Real Data
-0.63652414,Real Data
0.67374706,Real Data
0.11220226,Real Data
-0.54293334,Real Data
0.67374706,Real Data
2.7327447,Real Data
0.11220226,Real Data
-1.198069,Real Data
-0.54293334,Real Data
-0.26216096,Real Data
0.86092865,Real Data
0.86092865,Real Data
-0.58036965,Real Data
0.76733786,Real Data
-0.07497935,Real Data
0.58015627,Real Data
-1.0108874,Real Data
0.11220226,Real Data
0.29938385,Real Data
1.4224734,Real Data
-0.07497935,Real Data
0.20579305,Real Data
-1.3852506,Real Data
-0.9455629,GAN
-1.1280236,GAN
1.5388384,GAN
1.765847,GAN
-0.42274934,GAN
-0.44049412,GAN
-2.2606394,GAN
-0.6631985,GAN
-1.1494529,GAN
0.46666002,GAN
-0.9576438,GAN
0.5736785,GAN
0.4837684,GAN
-0.28883678,GAN
0.29611742,GAN
1.0121796,GAN
-0.024497896,GAN
-0.2785596,GAN
-0.22870296,GAN
-0.66121364,GAN
1.9630368,GAN
-1.4716878,GAN
0.6230758,GAN
1.13535,GAN
-0.53183025,GAN
0.6483372,GAN
-0.11104274,GAN
1.0324504,GAN
0.0021318793,GAN
-0.41582704,GAN
0.51657766,GAN
1.9440913,GAN
-0.6417311,GAN
1.5382502,GAN
0.6023877,GAN
-2.206546,GAN
0.6339211,GAN
-0.6253281,GAN
-0.8043558,GAN
1.266228,GAN
1.7860854,GAN
-0.15819496,GAN
0.8646894,GAN
0.7517745,GAN
-1.0708225,GAN
-0.86934316,GAN
2.6644282,GAN
-0.9345699,GAN
-0.8073009,GAN
0.6919166,GAN
0.3886246,GAN
0.8511235,GAN
-1.008414,GAN
-0.85129553,GAN
-0.18087995,GAN
-2.3052895,GAN
0.4779153,GAN
-0.7126231,GAN
0.066364214,GAN
-1.7750461,GAN
-1.0037403,GAN
1.6509478,GAN
-2.305886,GAN
0.4118909,GAN
2.1434693,GAN
0.23185186,GAN
0.33467662,GAN
-1.1132145,GAN
-0.20360976,GAN
-0.732549,GAN
1.3173347,GAN
0.13415791,GAN
-1.0939589,GAN
1.5658739,GAN
0.31519246,GAN
-0.34486514,GAN
-0.3981378,GAN
0.4947969,GAN
-2.331532,GAN
0.28048655,GAN
-0.44988847,GAN
-0.84899837,GAN
-0.80837196,GAN
0.58391,GAN
0.8849704,GAN
1.0434759,GAN
0.7940436,GAN
2.5444546,GAN
0.88125974,GAN
0.70713526,GAN
-0.26107803,GAN
-0.8873666,GAN
-2.1941664,GAN
0.9442219,GAN
0.399373,GAN
0.851186,GAN
-0.73483074,GAN
-0.8225056,GAN
-0.9748979,GAN
-2.2732992,GAN
0.88926154,GAN
-0.59132206,GAN
0.8272769,GAN
-2.3616662,GAN
1.2139506,GAN
0.45441592,GAN
1.1907012,GAN
0.46581852,GAN
0.89718384,GAN
1.812403,GAN
0.76950234,GAN
1.2207501,GAN
-1.0554936,GAN
1.3169105,GAN
0.9666541,GAN
1.3217046,GAN
0.55569255,GAN
-0.91934377,GAN
0.78177565,GAN
-0.40645075,GAN
-1.0225327,GAN
1.6034887,GAN
0.26078102,GAN
-0.14257118,GAN
0.5230131,GAN
0.31618047,GAN
-0.7984394,GAN
-1.0606365,GAN
0.7201038,VAE
1.3190033,VAE
-0.2923003,VAE
0.44325256,VAE
0.2544231,VAE
0.1089741,VAE
-0.8608746,VAE
0.26873732,VAE
0.6163029,VAE
-0.58762074,VAE
0.2738014,VAE
0.6660815,VAE
-0.9530023,VAE
-0.53690475,VAE
0.03724963,VAE
-0.040660273,VAE
-0.53496677,VAE
0.057552446,VAE
0.82401687,VAE
1.173246,VAE
1.4084917,VAE
0.35322908,VAE
-0.9984868,VAE
1.1171324,VAE
-0.09183827,VAE
-0.9849017,VAE
-0.5277894,VAE
1.6383421,VAE
-1.0186337,VAE
0.110519916,VAE
0.36135417,VAE
0.14106293,VAE
0.43100658,VAE
0.65101624,VAE
0.60380733,VAE
0.121028736,VAE
-0.37695357,VAE
0.12521854,VAE
0.12233162,VAE
-0.35174623,VAE
0.81589293,VAE
-0.5452445,VAE
-1.1764771,VAE
0.31547576,VAE
-1.0623456,VAE
0.6883541,VAE
-0.5406592,VAE
-0.027586069,VAE
0.79106873,VAE
-0.98969823,VAE
-0.9917976,VAE
0.8275348,VAE
-0.24313265,VAE
1.5506287,VAE
0.037294526,VAE
-0.5750764,VAE
-0.44395217,VAE
0.91685754,VAE
-0.9964896,VAE
-0.79854983,VAE
-0.3227489,VAE
1.1283295,VAE
-1.074035,VAE
-0.5996135,VAE
0.47609305,VAE
0.11436987,VAE
-0.95187527,VAE
-0.53915614,VAE
1.0803409,VAE
0.1293584,VAE
-0.2930172,VAE
-0.05590977,VAE
-0.53174573,VAE
1.2531141,VAE
0.83108824,VAE
0.28397432,VAE
0.9382592,VAE
0.3602816,VAE
-1.0019673,VAE
1.021434,VAE
-0.59739095,VAE
-1.0009395,VAE
1.3579956,VAE
0.46555427,VAE
0.9629597,VAE
0.4496108,VAE
0.22831665,VAE
-2.2540808,VAE
0.10498734,VAE
0.59663314,VAE
-0.93597156,VAE
-1.189453,VAE
-0.059329968,VAE
-0.54180837,VAE
-1.8386418,VAE
0.4374353,VAE
-0.86586726,VAE
-0.5301428,VAE
1.1207796,VAE
0.64872706,VAE
0.2179287,VAE
0.8153606,VAE
0.23644379,VAE
-0.5396641,VAE
0.51649827,VAE
-0.097523645,VAE
2.5028012,VAE
-0.16426137,VAE
-0.55882573,VAE
-0.2173188,VAE
0.44351354,VAE
-0.538047,VAE
0.47990492,VAE
-0.5338622,VAE
-0.8662202,VAE
0.25895506,VAE
0.7438738,VAE
1.8231673,VAE
0.6243629,VAE
0.76834744,VAE
0.37083396,VAE
-0.9956899,VAE
-0.7458224,VAE
1.4202567,VAE
1.2591615,VAE
-0.9829975,VAE
-0.98637253,VAE
-0.12633641,VAE
-0.31055984,Hybrid
-0.1125382,Hybrid
-0.4988049,Hybrid
1.4916297,Hybrid
0.6391324,Hybrid
-0.65841347,Hybrid
-1.2840385,Hybrid
2.6062155,Hybrid
-1.0451412,Hybrid
-1.6482885,Hybrid
-0.24160676,Hybrid
1.7177427,Hybrid
0.5611977,Hybrid
-0.54460496,Hybrid
1.7487997,Hybrid
-0.9668865,Hybrid
-0.5484592,Hybrid
0.53537875,Hybrid
-0.47379026,Hybrid
1.1533706,Hybrid
0.27813306,Hybrid
0.71387255,Hybrid
-1.3134165,Hybrid
1.6042967,Hybrid
-0.35056514,Hybrid
-0.3302839,Hybrid
-0.5477185,Hybrid
1.6773186,Hybrid
-0.9090533,Hybrid
-0.8709084,Hybrid
-0.44814083,Hybrid
0.85552526,Hybrid
1.3389779,Hybrid
-1.0837325,Hybrid
-1.4931965,Hybrid
0.74569786,Hybrid
-0.9817815,Hybrid
0.80124485,Hybrid
0.31313616,Hybrid
-0.90347624,Hybrid
-0.030601744,Hybrid
-0.5401913,Hybrid
-2.1098127,Hybrid
2.3592632,Hybrid
-2.5270836,Hybrid
0.21721993,Hybrid
-0.540267,Hybrid
-0.029645119,Hybrid
1.0662696,Hybrid
1.7316101,Hybrid
-1.6057731,Hybrid
0.89951164,Hybrid
-1.2677107,Hybrid
1.5367444,Hybrid
0.4542142,Hybrid
-0.56190944,Hybrid
-2.0244005,Hybrid
0.92330647,Hybrid
-1.0746851,Hybrid
-1.0280318,Hybrid
-1.5021522,Hybrid
1.4748591,Hybrid
-1.1441402,Hybrid
-0.5657928,Hybrid
-1.9217014,Hybrid
0.042579267,Hybrid
-1.008302,Hybrid
